areaName,date,newCasesByPublishDate
Rhondda Cynon Taf,2021-12-05,94
Rhondda Cynon Taf,2021-12-06,148
Rhondda Cynon Taf,2021-12-07,81
Rhondda Cynon Taf,2021-12-08,80
Rhondda Cynon Taf,2021-12-09,80
Rhondda Cynon Taf,2021-12-10,91
Rhondda Cynon Taf,2021-12-11,0
Rhondda Cynon Taf,2021-12-12,89
Rhondda Cynon Taf,2021-12-13,218
Rhondda Cynon Taf,2021-12-14,75
Rhondda Cynon Taf,2021-12-15,92
Rhondda Cynon Taf,2021-12-16,116
Rhondda Cynon Taf,2021-12-17,111
Rhondda Cynon Taf,2021-12-18,0
Rhondda Cynon Taf,2021-12-19,152
Rhondda Cynon Taf,2021-12-20,295
Rhondda Cynon Taf,2021-12-21,112
Rhondda Cynon Taf,2021-12-22,260
Rhondda Cynon Taf,2021-12-23,114
Rhondda Cynon Taf,2021-12-24,315
Rhondda Cynon Taf,2021-12-25,0
Rhondda Cynon Taf,2021-12-26,233
Rhondda Cynon Taf,2021-12-27,0
Rhondda Cynon Taf,2021-12-28,672
Rhondda Cynon Taf,2021-12-29,423
Rhondda Cynon Taf,2021-12-30,1244
Rhondda Cynon Taf,2021-12-31,574
Rhondda Cynon Taf,2022-01-01,0
Rhondda Cynon Taf,2022-01-02,699
Rhondda Cynon Taf,2022-01-03,0
Rhondda Cynon Taf,2022-01-04,1383
Rhondda Cynon Taf,2022-01-05,986
Rhondda Cynon Taf,2022-01-06,444
Rhondda Cynon Taf,2022-01-07,379
Rhondda Cynon Taf,2022-01-08,0
Rhondda Cynon Taf,2022-01-09,456
Rhondda Cynon Taf,2022-01-10,523
Rhondda Cynon Taf,2022-01-11,109
Rhondda Cynon Taf,2022-01-12,137
Rhondda Cynon Taf,2022-01-13,143
Rhondda Cynon Taf,2022-01-14,134
Rhondda Cynon Taf,2022-01-15,0
Rhondda Cynon Taf,2022-01-16,85
Rhondda Cynon Taf,2022-01-17,190
Rhondda Cynon Taf,2022-01-18,70
Rhondda Cynon Taf,2022-01-19,80
Rhondda Cynon Taf,2022-01-20,150
Rhondda Cynon Taf,2022-01-21,102
Rhondda Cynon Taf,2022-01-22,0
Rhondda Cynon Taf,2022-01-23,128
Rhondda Cynon Taf,2022-01-24,198
Rhondda Cynon Taf,2022-01-25,72
Rhondda Cynon Taf,2022-01-26,124
Rhondda Cynon Taf,2022-01-27,107
Rhondda Cynon Taf,2022-01-28,95
Rhondda Cynon Taf,2022-01-29,0
Rhondda Cynon Taf,2022-01-30,128
Rhondda Cynon Taf,2022-01-31,190
Rhondda Cynon Taf,2022-02-01,66
Rhondda Cynon Taf,2022-02-02,61
Rhondda Cynon Taf,2022-02-03,99
Rhondda Cynon Taf,2022-02-04,89
Rhondda Cynon Taf,2022-02-05,0
Rhondda Cynon Taf,2022-02-06,72
Rhondda Cynon Taf,2022-02-07,106
Rhondda Cynon Taf,2022-02-08,32
Rhondda Cynon Taf,2022-02-09,51
Rhondda Cynon Taf,2022-02-10,64
Rhondda Cynon Taf,2022-02-11,79
Rhondda Cynon Taf,2022-02-12,0
Rhondda Cynon Taf,2022-02-13,57
Rhondda Cynon Taf,2022-02-14,79
Rhondda Cynon Taf,2022-02-15,35
Rhondda Cynon Taf,2022-02-16,50
Rhondda Cynon Taf,2022-02-17,48
Rhondda Cynon Taf,2022-02-18,54
Rhondda Cynon Taf,2022-02-19,0
Rhondda Cynon Taf,2022-02-20,0
Rhondda Cynon Taf,2022-02-21,52
Rhondda Cynon Taf,2022-02-22,74
Rhondda Cynon Taf,2022-02-23,42
Rhondda Cynon Taf,2022-02-24,23
Rhondda Cynon Taf,2022-02-25,30
Rhondda Cynon Taf,2022-02-26,0
Rhondda Cynon Taf,2022-02-27,0
Rhondda Cynon Taf,2022-02-28,11
Rhondda Cynon Taf,2022-03-01,91
Rhondda Cynon Taf,2022-03-02,35
Rhondda Cynon Taf,2022-03-03,47
Rhondda Cynon Taf,2022-03-04,55
Rhondda Cynon Taf,2022-03-05,0
Rhondda Cynon Taf,2022-03-06,0
Rhondda Cynon Taf,2022-03-07,48
Rhondda Cynon Taf,2022-03-08,112
Rhondda Cynon Taf,2022-03-09,72
Rhondda Cynon Taf,2022-03-10,77
Rhondda Cynon Taf,2022-03-11,81
Rhondda Cynon Taf,2022-03-12,0
Rhondda Cynon Taf,2022-03-13,0
Rhondda Cynon Taf,2022-03-14,70
Rhondda Cynon Taf,2022-03-15,227
Rhondda Cynon Taf,2022-03-16,93
Rhondda Cynon Taf,2022-03-17,105
Rhondda Cynon Taf,2022-03-18,97
Rhondda Cynon Taf,2022-03-19,0
Rhondda Cynon Taf,2022-03-20,0
