areaName,date,newCasesByPublishDate
Northumberland,2022-02-12,34
Northumberland,2022-02-13,32
Northumberland,2022-02-14,32
Northumberland,2022-02-15,34
Northumberland,2022-02-16,36
Northumberland,2022-02-17,34
Northumberland,2022-02-18,37
Northumberland,2022-02-19,28
Northumberland,2022-02-20,25
Northumberland,2022-02-21,21
Northumberland,2022-02-22,30
Northumberland,2022-02-23,25
Northumberland,2022-02-24,28
Northumberland,2022-02-25,23
Northumberland,2022-02-26,0
Northumberland,2022-02-27,0
Northumberland,2022-02-28,55
Northumberland,2022-03-01,28
Northumberland,2022-03-02,33
Northumberland,2022-03-03,30
Northumberland,2022-03-04,32
Northumberland,2022-03-05,0
Northumberland,2022-03-06,0
Northumberland,2022-03-07,80
Northumberland,2022-03-08,42
Northumberland,2022-03-09,46
Northumberland,2022-03-10,49
Northumberland,2022-03-11,46
Northumberland,2022-03-12,0
Northumberland,2022-03-13,0
Northumberland,2022-03-14,151
Northumberland,2022-03-15,69
Northumberland,2022-03-16,70
Northumberland,2022-03-17,75
Northumberland,2022-03-18,74
Northumberland,2022-03-19,0
Northumberland,2022-03-20,0
Northumberland,2022-03-21,186
Northumberland,2022-03-22,77
Northumberland,2022-03-23,102
Northumberland,2022-03-24,92
Northumberland,2022-03-25,70
Northumberland,2022-03-26,0
Northumberland,2022-03-27,0
Northumberland,2022-03-28,216
Northumberland,2022-03-29,76
Northumberland,2022-03-30,93
Northumberland,2022-03-31,76
Northumberland,2022-04-01,71
Northumberland,2022-04-02,0
Northumberland,2022-04-03,0
Northumberland,2022-04-04,146
Northumberland,2022-04-05,53
Northumberland,2022-04-06,51
Northumberland,2022-04-07,54
Northumberland,2022-04-08,39
Northumberland,2022-04-09,0
Northumberland,2022-04-10,0
Northumberland,2022-04-11,92
Northumberland,2022-04-12,40
Northumberland,2022-04-13,33
Northumberland,2022-04-14,33
Northumberland,2022-04-15,0
Northumberland,2022-04-16,0
Northumberland,2022-04-17,0
Northumberland,2022-04-18,0
Northumberland,2022-04-19,131
Northumberland,2022-04-20,27
Northumberland,2022-04-21,23
Northumberland,2022-04-22,22
Northumberland,2022-04-23,0
Northumberland,2022-04-24,0
Northumberland,2022-04-25,45
Northumberland,2022-04-26,0
Northumberland,2022-04-27,36
Northumberland,2022-04-28,13
Northumberland,2022-04-29,16
Northumberland,2022-04-30,0
Northumberland,2022-05-01,0
Northumberland,2022-05-02,0
Northumberland,2022-05-03,39
Northumberland,2022-05-04,16
Northumberland,2022-05-05,14
Northumberland,2022-05-06,11
Northumberland,2022-05-07,0
Northumberland,2022-05-08,0
Northumberland,2022-05-09,22
Northumberland,2022-05-10,14
Northumberland,2022-05-11,8
Northumberland,2022-05-12,6
Northumberland,2022-05-13,6
Northumberland,2022-05-14,0
Northumberland,2022-05-15,0
Northumberland,2022-05-16,20
Northumberland,2022-05-17,9
Northumberland,2022-05-18,7
Northumberland,2022-05-19,9
Northumberland,2022-05-20,10
Northumberland,2022-05-21,0
Northumberland,2022-05-22,0
Northumberland,2022-05-23,18
Northumberland,2022-05-24,7
Northumberland,2022-05-25,7
Northumberland,2022-05-26,7
Northumberland,2022-05-27,8
Northumberland,2022-05-28,0
Northumberland,2022-05-29,0
Northumberland,2022-05-30,17
Northumberland,2022-05-31,7
Northumberland,2022-06-01,7
Northumberland,2022-06-02,0
Northumberland,2022-06-03,0
Northumberland,2022-06-04,0
Northumberland,2022-06-05,0
Northumberland,2022-06-06,36
Northumberland,2022-06-07,16
Northumberland,2022-06-08,10
Northumberland,2022-06-09,13
Northumberland,2022-06-10,10
Northumberland,2022-06-11,0
Northumberland,2022-06-12,0
Northumberland,2022-06-13,39
Northumberland,2022-06-14,13
Northumberland,2022-06-15,17
Northumberland,2022-06-16,15
Northumberland,2022-06-17,14
Northumberland,2022-06-18,0
Northumberland,2022-06-19,0
Northumberland,2022-06-20,45
Northumberland,2022-06-21,19
Northumberland,2022-06-22,22
Northumberland,2022-06-23,19
Northumberland,2022-06-24,19
Northumberland,2022-06-25,0
Northumberland,2022-06-26,0
Northumberland,2022-06-27,64
Northumberland,2022-06-28,23
Northumberland,2022-06-29,20
Northumberland,2022-06-30,21
Northumberland,2022-07-01,19
Northumberland,2022-07-02,0
Northumberland,2022-07-03,0
Northumberland,2022-07-04,0
Northumberland,2022-07-05,0
Northumberland,2022-07-06,111
Northumberland,2022-07-07,0
Northumberland,2022-07-08,0
Northumberland,2022-07-09,0
Northumberland,2022-07-10,0
Northumberland,2022-07-11,0
Northumberland,2022-07-12,0
Northumberland,2022-07-13,152
Northumberland,2022-07-14,0
Northumberland,2022-07-15,0
Northumberland,2022-07-16,0
Northumberland,2022-07-17,0
Northumberland,2022-07-18,0
Northumberland,2022-07-19,0
Northumberland,2022-07-20,123
Northumberland,2022-07-21,0
