areaName,date,newCasesByPublishDate
North Lanarkshire,2022-02-28,139
North Lanarkshire,2022-03-01,840
North Lanarkshire,2022-03-02,84
North Lanarkshire,2022-03-03,77
North Lanarkshire,2022-03-04,84
North Lanarkshire,2022-03-05,0
North Lanarkshire,2022-03-06,0
North Lanarkshire,2022-03-07,209
North Lanarkshire,2022-03-08,124
North Lanarkshire,2022-03-09,104
North Lanarkshire,2022-03-10,205
North Lanarkshire,2022-03-11,115
North Lanarkshire,2022-03-12,0
North Lanarkshire,2022-03-13,0
North Lanarkshire,2022-03-14,0
North Lanarkshire,2022-03-15,462
North Lanarkshire,2022-03-16,78
North Lanarkshire,2022-03-17,99
North Lanarkshire,2022-03-18,187
North Lanarkshire,2022-03-19,0
North Lanarkshire,2022-03-20,0
North Lanarkshire,2022-03-21,236
North Lanarkshire,2022-03-22,104
North Lanarkshire,2022-03-23,98
North Lanarkshire,2022-03-24,127
North Lanarkshire,2022-03-25,92
North Lanarkshire,2022-03-26,0
North Lanarkshire,2022-03-27,0
North Lanarkshire,2022-03-28,210
North Lanarkshire,2022-03-29,83
North Lanarkshire,2022-03-30,69
North Lanarkshire,2022-03-31,66
North Lanarkshire,2022-04-01,54
North Lanarkshire,2022-04-02,0
North Lanarkshire,2022-04-03,0
North Lanarkshire,2022-04-04,139
North Lanarkshire,2022-04-05,50
North Lanarkshire,2022-04-06,56
North Lanarkshire,2022-04-07,53
North Lanarkshire,2022-04-08,61
North Lanarkshire,2022-04-09,0
North Lanarkshire,2022-04-10,0
North Lanarkshire,2022-04-11,111
North Lanarkshire,2022-04-12,55
North Lanarkshire,2022-04-13,47
North Lanarkshire,2022-04-14,27
North Lanarkshire,2022-04-15,0
North Lanarkshire,2022-04-16,0
North Lanarkshire,2022-04-17,0
North Lanarkshire,2022-04-18,0
North Lanarkshire,2022-04-19,162
North Lanarkshire,2022-04-20,34
North Lanarkshire,2022-04-21,0
North Lanarkshire,2022-04-22,74
North Lanarkshire,2022-04-23,0
North Lanarkshire,2022-04-24,0
North Lanarkshire,2022-04-25,59
North Lanarkshire,2022-04-26,20
North Lanarkshire,2022-04-27,31
North Lanarkshire,2022-04-28,18
North Lanarkshire,2022-04-29,18
North Lanarkshire,2022-04-30,0
North Lanarkshire,2022-05-01,0
North Lanarkshire,2022-05-02,0
North Lanarkshire,2022-05-03,44
North Lanarkshire,2022-05-04,10
North Lanarkshire,2022-05-05,12
North Lanarkshire,2022-05-06,9
North Lanarkshire,2022-05-07,0
North Lanarkshire,2022-05-08,0
North Lanarkshire,2022-05-09,30
North Lanarkshire,2022-05-10,0
North Lanarkshire,2022-05-11,0
North Lanarkshire,2022-05-12,28
North Lanarkshire,2022-05-13,0
North Lanarkshire,2022-05-14,0
North Lanarkshire,2022-05-15,0
North Lanarkshire,2022-05-16,27
North Lanarkshire,2022-05-17,0
North Lanarkshire,2022-05-18,0
North Lanarkshire,2022-05-19,19
North Lanarkshire,2022-05-20,0
North Lanarkshire,2022-05-21,0
North Lanarkshire,2022-05-22,0
North Lanarkshire,2022-05-23,23
North Lanarkshire,2022-05-24,0
North Lanarkshire,2022-05-25,0
North Lanarkshire,2022-05-26,22
North Lanarkshire,2022-05-27,0
North Lanarkshire,2022-05-28,0
North Lanarkshire,2022-05-29,0
North Lanarkshire,2022-05-30,25
North Lanarkshire,2022-05-31,0
North Lanarkshire,2022-06-01,0
North Lanarkshire,2022-06-02,24
North Lanarkshire,2022-06-03,0
North Lanarkshire,2022-06-04,0
North Lanarkshire,2022-06-05,0
North Lanarkshire,2022-06-06,0
North Lanarkshire,2022-06-07,0
North Lanarkshire,2022-06-08,32
North Lanarkshire,2022-06-09,0
North Lanarkshire,2022-06-10,0
North Lanarkshire,2022-06-11,0
North Lanarkshire,2022-06-12,0
North Lanarkshire,2022-06-13,0
North Lanarkshire,2022-06-14,0
North Lanarkshire,2022-06-15,80
North Lanarkshire,2022-06-16,0
North Lanarkshire,2022-06-17,0
North Lanarkshire,2022-06-18,0
North Lanarkshire,2022-06-19,0
North Lanarkshire,2022-06-20,0
North Lanarkshire,2022-06-21,0
North Lanarkshire,2022-06-22,106
North Lanarkshire,2022-06-23,0
North Lanarkshire,2022-06-24,0
North Lanarkshire,2022-06-25,0
North Lanarkshire,2022-06-26,0
North Lanarkshire,2022-06-27,0
North Lanarkshire,2022-06-28,0
North Lanarkshire,2022-06-29,103
North Lanarkshire,2022-06-30,0
North Lanarkshire,2022-07-01,0
North Lanarkshire,2022-07-02,0
North Lanarkshire,2022-07-03,0
North Lanarkshire,2022-07-04,0
North Lanarkshire,2022-07-05,0
North Lanarkshire,2022-07-06,157
North Lanarkshire,2022-07-07,0
North Lanarkshire,2022-07-08,0
North Lanarkshire,2022-07-09,0
North Lanarkshire,2022-07-10,0
North Lanarkshire,2022-07-11,0
North Lanarkshire,2022-07-12,0
North Lanarkshire,2022-07-13,132
North Lanarkshire,2022-07-14,0
North Lanarkshire,2022-07-15,0
North Lanarkshire,2022-07-16,0
North Lanarkshire,2022-07-17,0
North Lanarkshire,2022-07-18,0
North Lanarkshire,2022-07-19,0
North Lanarkshire,2022-07-20,99
North Lanarkshire,2022-07-21,0
North Lanarkshire,2022-07-22,0
North Lanarkshire,2022-07-23,0
North Lanarkshire,2022-07-24,0
North Lanarkshire,2022-07-25,0
North Lanarkshire,2022-07-26,0
North Lanarkshire,2022-07-27,81
North Lanarkshire,2022-07-28,0
North Lanarkshire,2022-07-29,0
North Lanarkshire,2022-07-30,0
North Lanarkshire,2022-07-31,0
North Lanarkshire,2022-08-01,0
North Lanarkshire,2022-08-02,0
North Lanarkshire,2022-08-03,55
North Lanarkshire,2022-08-04,0
North Lanarkshire,2022-08-05,0
North Lanarkshire,2022-08-06,0
North Lanarkshire,2022-08-07,0
North Lanarkshire,2022-08-08,0
North Lanarkshire,2022-08-09,0
North Lanarkshire,2022-08-10,40
North Lanarkshire,2022-08-11,0
North Lanarkshire,2022-08-12,0
North Lanarkshire,2022-08-13,0
North Lanarkshire,2022-08-14,0
North Lanarkshire,2022-08-15,0
North Lanarkshire,2022-08-16,0
North Lanarkshire,2022-08-17,31
North Lanarkshire,2022-08-18,0
North Lanarkshire,2022-08-19,0
North Lanarkshire,2022-08-20,0
North Lanarkshire,2022-08-21,0
North Lanarkshire,2022-08-22,0
North Lanarkshire,2022-08-23,0
North Lanarkshire,2022-08-24,26
North Lanarkshire,2022-08-25,0
North Lanarkshire,2022-08-26,0
North Lanarkshire,2022-08-27,0
North Lanarkshire,2022-08-28,0
North Lanarkshire,2022-08-29,0
North Lanarkshire,2022-08-30,0
North Lanarkshire,2022-08-31,24
North Lanarkshire,2022-09-01,0
North Lanarkshire,2022-09-02,0
North Lanarkshire,2022-09-03,0
North Lanarkshire,2022-09-04,0
North Lanarkshire,2022-09-05,0
North Lanarkshire,2022-09-06,0
North Lanarkshire,2022-09-07,33
North Lanarkshire,2022-09-08,0
North Lanarkshire,2022-09-09,0
North Lanarkshire,2022-09-10,0
North Lanarkshire,2022-09-11,0
North Lanarkshire,2022-09-12,0
