areaName,date,newCasesByPublishDate
Neath Port Talbot,2021-12-14,41
Neath Port Talbot,2021-12-15,52
Neath Port Talbot,2021-12-16,49
Neath Port Talbot,2021-12-17,46
Neath Port Talbot,2021-12-18,0
Neath Port Talbot,2021-12-19,68
Neath Port Talbot,2021-12-20,152
Neath Port Talbot,2021-12-21,77
Neath Port Talbot,2021-12-22,89
Neath Port Talbot,2021-12-23,84
Neath Port Talbot,2021-12-24,130
Neath Port Talbot,2021-12-25,0
Neath Port Talbot,2021-12-26,64
Neath Port Talbot,2021-12-27,0
Neath Port Talbot,2021-12-28,273
Neath Port Talbot,2021-12-29,104
Neath Port Talbot,2021-12-30,566
Neath Port Talbot,2021-12-31,272
Neath Port Talbot,2022-01-01,0
Neath Port Talbot,2022-01-02,380
Neath Port Talbot,2022-01-03,0
Neath Port Talbot,2022-01-04,539
Neath Port Talbot,2022-01-05,639
Neath Port Talbot,2022-01-06,270
Neath Port Talbot,2022-01-07,183
Neath Port Talbot,2022-01-08,0
Neath Port Talbot,2022-01-09,281
Neath Port Talbot,2022-01-10,305
Neath Port Talbot,2022-01-11,90
Neath Port Talbot,2022-01-12,43
Neath Port Talbot,2022-01-13,112
Neath Port Talbot,2022-01-14,85
Neath Port Talbot,2022-01-15,0
Neath Port Talbot,2022-01-16,72
Neath Port Talbot,2022-01-17,118
Neath Port Talbot,2022-01-18,62
Neath Port Talbot,2022-01-19,80
Neath Port Talbot,2022-01-20,76
Neath Port Talbot,2022-01-21,77
Neath Port Talbot,2022-01-22,0
Neath Port Talbot,2022-01-23,92
Neath Port Talbot,2022-01-24,104
Neath Port Talbot,2022-01-25,39
Neath Port Talbot,2022-01-26,78
Neath Port Talbot,2022-01-27,69
Neath Port Talbot,2022-01-28,72
Neath Port Talbot,2022-01-29,0
Neath Port Talbot,2022-01-30,54
Neath Port Talbot,2022-01-31,112
Neath Port Talbot,2022-02-01,32
Neath Port Talbot,2022-02-02,35
Neath Port Talbot,2022-02-03,50
Neath Port Talbot,2022-02-04,69
Neath Port Talbot,2022-02-05,0
Neath Port Talbot,2022-02-06,42
Neath Port Talbot,2022-02-07,82
Neath Port Talbot,2022-02-08,23
Neath Port Talbot,2022-02-09,32
Neath Port Talbot,2022-02-10,30
Neath Port Talbot,2022-02-11,55
Neath Port Talbot,2022-02-12,0
Neath Port Talbot,2022-02-13,32
Neath Port Talbot,2022-02-14,37
Neath Port Talbot,2022-02-15,14
Neath Port Talbot,2022-02-16,36
Neath Port Talbot,2022-02-17,28
Neath Port Talbot,2022-02-18,39
Neath Port Talbot,2022-02-19,0
Neath Port Talbot,2022-02-20,0
Neath Port Talbot,2022-02-21,24
Neath Port Talbot,2022-02-22,36
Neath Port Talbot,2022-02-23,19
Neath Port Talbot,2022-02-24,27
Neath Port Talbot,2022-02-25,22
Neath Port Talbot,2022-02-26,0
Neath Port Talbot,2022-02-27,0
Neath Port Talbot,2022-02-28,7
Neath Port Talbot,2022-03-01,50
Neath Port Talbot,2022-03-02,24
Neath Port Talbot,2022-03-03,22
Neath Port Talbot,2022-03-04,23
Neath Port Talbot,2022-03-05,0
Neath Port Talbot,2022-03-06,0
Neath Port Talbot,2022-03-07,25
Neath Port Talbot,2022-03-08,62
Neath Port Talbot,2022-03-09,25
Neath Port Talbot,2022-03-10,35
Neath Port Talbot,2022-03-11,30
Neath Port Talbot,2022-03-12,0
Neath Port Talbot,2022-03-13,0
Neath Port Talbot,2022-03-14,36
Neath Port Talbot,2022-03-15,63
Neath Port Talbot,2022-03-16,37
Neath Port Talbot,2022-03-17,35
Neath Port Talbot,2022-03-18,34
Neath Port Talbot,2022-03-19,0
Neath Port Talbot,2022-03-20,0
Neath Port Talbot,2022-03-21,56
Neath Port Talbot,2022-03-22,91
Neath Port Talbot,2022-03-23,30
Neath Port Talbot,2022-03-24,47
Neath Port Talbot,2022-03-25,51
Neath Port Talbot,2022-03-26,0
Neath Port Talbot,2022-03-27,0
Neath Port Talbot,2022-03-28,29
Neath Port Talbot,2022-03-29,85
Neath Port Talbot,2022-03-30,44
Neath Port Talbot,2022-03-31,31
Neath Port Talbot,2022-04-01,24
Neath Port Talbot,2022-04-02,0
Neath Port Talbot,2022-04-03,0
Neath Port Talbot,2022-04-04,31
Neath Port Talbot,2022-04-05,36
Neath Port Talbot,2022-04-06,6
Neath Port Talbot,2022-04-07,11
Neath Port Talbot,2022-04-08,5
Neath Port Talbot,2022-04-09,0
Neath Port Talbot,2022-04-10,0
Neath Port Talbot,2022-04-11,10
Neath Port Talbot,2022-04-12,17
Neath Port Talbot,2022-04-13,5
Neath Port Talbot,2022-04-14,7
Neath Port Talbot,2022-04-15,0
Neath Port Talbot,2022-04-16,0
Neath Port Talbot,2022-04-17,0
Neath Port Talbot,2022-04-18,0
Neath Port Talbot,2022-04-19,3
Neath Port Talbot,2022-04-20,16
Neath Port Talbot,2022-04-21,7
Neath Port Talbot,2022-04-22,2
Neath Port Talbot,2022-04-23,0
Neath Port Talbot,2022-04-24,0
Neath Port Talbot,2022-04-25,4
Neath Port Talbot,2022-04-26,12
Neath Port Talbot,2022-04-27,5
Neath Port Talbot,2022-04-28,2
Neath Port Talbot,2022-04-29,2
Neath Port Talbot,2022-04-30,0
Neath Port Talbot,2022-05-01,0
Neath Port Talbot,2022-05-02,0
Neath Port Talbot,2022-05-03,1
Neath Port Talbot,2022-05-04,6
Neath Port Talbot,2022-05-05,3
Neath Port Talbot,2022-05-06,5
Neath Port Talbot,2022-05-07,0
Neath Port Talbot,2022-05-08,0
Neath Port Talbot,2022-05-09,3
Neath Port Talbot,2022-05-10,10
Neath Port Talbot,2022-05-11,2
Neath Port Talbot,2022-05-12,1
Neath Port Talbot,2022-05-13,3
Neath Port Talbot,2022-05-14,0
Neath Port Talbot,2022-05-15,0
Neath Port Talbot,2022-05-16,2
Neath Port Talbot,2022-05-17,3
Neath Port Talbot,2022-05-18,1
Neath Port Talbot,2022-05-19,1
Neath Port Talbot,2022-05-20,1
Neath Port Talbot,2022-05-21,0
Neath Port Talbot,2022-05-22,0
Neath Port Talbot,2022-05-23,1
Neath Port Talbot,2022-05-24,1
Neath Port Talbot,2022-05-25,2
Neath Port Talbot,2022-05-26,0
Neath Port Talbot,2022-05-27,0
Neath Port Talbot,2022-05-28,0
Neath Port Talbot,2022-05-29,0
Neath Port Talbot,2022-05-30,0
Neath Port Talbot,2022-05-31,0
Neath Port Talbot,2022-06-01,0
Neath Port Talbot,2022-06-02,0
Neath Port Talbot,2022-06-03,0
Neath Port Talbot,2022-06-04,0
Neath Port Talbot,2022-06-05,0
Neath Port Talbot,2022-06-06,7
Neath Port Talbot,2022-06-07,0
Neath Port Talbot,2022-06-08,0
Neath Port Talbot,2022-06-09,6
Neath Port Talbot,2022-06-10,0
Neath Port Talbot,2022-06-11,0
Neath Port Talbot,2022-06-12,0
Neath Port Talbot,2022-06-13,0
Neath Port Talbot,2022-06-14,0
Neath Port Talbot,2022-06-15,0
Neath Port Talbot,2022-06-16,10
Neath Port Talbot,2022-06-17,0
Neath Port Talbot,2022-06-18,0
Neath Port Talbot,2022-06-19,0
Neath Port Talbot,2022-06-20,0
Neath Port Talbot,2022-06-21,0
Neath Port Talbot,2022-06-22,0
Neath Port Talbot,2022-06-23,20
Neath Port Talbot,2022-06-24,0
Neath Port Talbot,2022-06-25,0
Neath Port Talbot,2022-06-26,0
Neath Port Talbot,2022-06-27,0
Neath Port Talbot,2022-06-28,0
Neath Port Talbot,2022-06-29,0
Neath Port Talbot,2022-06-30,21
Neath Port Talbot,2022-07-01,0
Neath Port Talbot,2022-07-02,0
Neath Port Talbot,2022-07-03,0
Neath Port Talbot,2022-07-04,0
Neath Port Talbot,2022-07-05,0
Neath Port Talbot,2022-07-06,0
Neath Port Talbot,2022-07-07,46
Neath Port Talbot,2022-07-08,0
Neath Port Talbot,2022-07-09,0
Neath Port Talbot,2022-07-10,0
Neath Port Talbot,2022-07-11,0
Neath Port Talbot,2022-07-12,0
Neath Port Talbot,2022-07-13,0
Neath Port Talbot,2022-07-14,39
Neath Port Talbot,2022-07-15,0
Neath Port Talbot,2022-07-16,0
Neath Port Talbot,2022-07-17,0
Neath Port Talbot,2022-07-18,0
Neath Port Talbot,2022-07-19,0
Neath Port Talbot,2022-07-20,0
Neath Port Talbot,2022-07-21,24
Neath Port Talbot,2022-07-22,0
Neath Port Talbot,2022-07-23,0
Neath Port Talbot,2022-07-24,0
Neath Port Talbot,2022-07-25,0
Neath Port Talbot,2022-07-26,0
Neath Port Talbot,2022-07-27,0
Neath Port Talbot,2022-07-28,18
Neath Port Talbot,2022-07-29,0
Neath Port Talbot,2022-07-30,0
Neath Port Talbot,2022-07-31,0
Neath Port Talbot,2022-08-01,0
Neath Port Talbot,2022-08-02,0
Neath Port Talbot,2022-08-03,0
Neath Port Talbot,2022-08-04,10
Neath Port Talbot,2022-08-05,0
Neath Port Talbot,2022-08-06,0
Neath Port Talbot,2022-08-07,0
Neath Port Talbot,2022-08-08,0
Neath Port Talbot,2022-08-09,0
Neath Port Talbot,2022-08-10,0
Neath Port Talbot,2022-08-11,6
Neath Port Talbot,2022-08-12,0
Neath Port Talbot,2022-08-13,0
Neath Port Talbot,2022-08-14,0
